Date,Price,Open,High,Low,Vol.,Change %
11/12/2021,"80,916","80,916","81,679","80,153",1.96M,0.47%
11/15/2021,"79,084","81,527","81,527","79,084",3.11M,-2.26%
11/16/2021,"78,702","79,084","79,847","78,702",3.01M,-0.48%
11/17/2021,"78,779","79,466","79,466","78,626",2.68M,0.10%
11/18/2021,"78,397","79,084","79,084","78,168",3.53M,-0.48%
11/19/2021,"78,015","78,321","78,626","77,481",3.33M,-0.49%
11/22/2021,"77,939","78,244","78,397","77,405",2.51M,-0.10%
11/23/2021,"81,069","78,015","81,069","78,015",3.89M,4.02%
11/24/2021,"81,221","81,832","82,443","80,763",3.91M,0.19%
11/25/2021,"83,206","81,679","83,817","81,450",5.58M,2.44%
11/26/2021,"84,504","83,359","86,183","83,282",6.86M,1.56%
11/29/2021,"84,122","81,985","84,504","81,985",4.54M,-0.45%
11/30/2021,"83,969","84,733","85,420","82,519",5.99M,-0.18%
12/1/2021,"87,023","84,733","87,786","84,351",5.03M,3.64%
12/2/2021,"87,252","88,550","89,160","86,336",5.82M,0.26%
12/3/2021,"84,733","88,931","88,931","84,504",6.78M,-2.89%
12/6/2021,"84,733","83,969","86,565","83,206",7.71M,0.00%
12/7/2021,"85,954","84,886","86,183","83,969",4.39M,1.44%
12/8/2021,"86,947","86,260","87,023","85,115",4.54M,1.16%
12/9/2021,"87,786","87,023","88,397","86,641",7.49M,0.96%
12/10/2021,"86,260","88,168","88,321","86,260",3.79M,-1.74%
12/13/2021,"85,573","86,260","87,023","84,733",5.67M,-0.80%
12/14/2021,"86,336","84,886","87,099","84,809",6.70M,0.89%
12/15/2021,"87,786","86,336","87,786","85,496",4.50M,1.68%
12/16/2021,"87,786","88,397","89,313","87,023",6.12M,0.00%
12/17/2021,"87,939","87,863","89,084","86,947",6.14M,0.17%
12/20/2021,"88,015","87,710","88,168","86,947",3.79M,0.09%
12/21/2021,"89,008","88,015","89,313","87,328",5.17M,1.13%
12/22/2021,"89,084","89,313","90,000","87,405",6.74M,0.09%
12/23/2021,"86,260","88,550","89,695","85,115",8.06M,-3.17%
12/24/2021,"88,900","89,800","89,800","87,000",3.49M,3.06%
12/27/2021,"89,000","88,900","89,900","87,800",1.04M,0.11%
12/28/2021,"87,000","89,400","89,400","87,000",1.82M,-2.25%
12/29/2021,"87,000","87,100","87,800","85,100",1.95M,0.00%
12/30/2021,"86,300","87,000","87,200","85,700",1.48M,-0.80%
12/31/2021,"91,000","86,300","91,000","86,100",2.91M,5.45%
1/4/2022,"89,000","90,500","90,500","88,500",2.54M,-2.20%
1/5/2022,"89,100","89,000","89,100","87,800",2.39M,0.11%
1/6/2022,"88,200","88,500","90,000","87,800",2.43M,-1.01%
1/7/2022,"86,400","88,200","88,600","86,400",3.02M,-2.04%
1/10/2022,"83,900","86,400","88,000","83,900",2.92M,-2.89%
1/11/2022,"84,500","83,900","85,000","82,300",2.68M,0.72%
1/12/2022,"83,800","83,600","84,500","82,400",2.06M,-0.83%
1/13/2022,"83,500","84,000","84,000","82,200",2.56M,-0.36%
1/14/2022,"82,000","82,100","83,500","81,700",3.07M,-1.80%
1/17/2022,"80,000","82,000","83,000","78,800",2.77M,-2.44%
1/18/2022,"80,100","80,000","80,100","79,100",2.69M,0.13%
1/19/2022,"80,000","79,500","80,000","78,100",2.39M,-0.12%
1/20/2022,"80,200","79,500","80,200","78,300",3.50M,0.25%
1/21/2022,"80,000","80,200","80,200","78,600",2.61M,-0.25%
1/24/2022,"78,100","78,500","80,000","78,100",2.84M,-2.38%
1/25/2022,"79,000","78,200","79,800","77,800",1.73M,1.15%
1/26/2022,"79,400","79,700","79,700","78,300",1.63M,0.51%
1/27/2022,"79,000","79,200","80,000","78,500",2.24M,-0.50%
1/28/2022,"79,900","79,500","79,900","78,600",1.55M,1.14%
2/7/2022,"80,000","79,500","82,000","79,500",1.99M,0.13%
2/8/2022,"79,200","80,000","80,000","79,100",2.14M,-1.00%
2/9/2022,"79,000","79,700","79,800","78,300",2.66M,-0.25%
2/10/2022,"78,500","79,100","79,100","78,000",2.96M,-0.63%
2/11/2022,"78,100","78,500","78,500","77,700",1.98M,-0.51%
2/14/2022,"78,000","78,000","78,400","76,700",2.81M,-0.13%
2/15/2022,"79,000","78,000","79,600","77,500",2.72M,1.28%
2/16/2022,"78,100","79,900","79,900","77,800",2.68M,-1.14%
2/17/2022,"79,000","78,200","79,000","77,300",3.86M,1.15%
2/18/2022,"78,500","78,200","78,800","77,600",3.22M,-0.63%
2/21/2022,"78,500","78,500","78,600","78,000",2.58M,0.00%
2/22/2022,"78,100","77,500","78,500","77,400",2.97M,-0.51%
2/23/2022,"77,400","78,000","78,100","77,400",2.35M,-0.90%
2/24/2022,"76,000","77,400","77,400","75,800",2.73M,-1.81%
2/25/2022,"76,300","76,500","76,500","74,400",3.72M,0.39%
2/28/2022,"75,300","76,500","76,600","75,000",2.86M,-1.31%
3/1/2022,"75,400","75,300","76,000","74,800",3.28M,0.13%
3/2/2022,"76,400","75,300","77,800","75,200",3.73M,1.33%
3/3/2022,"78,000","76,700","78,000","76,200",2.97M,2.09%
3/4/2022,"77,000","78,900","79,000","77,000",3.89M,-1.28%
3/7/2022,"76,000","76,500","76,900","75,500",4.00M,-1.30%
3/8/2022,"76,000","75,600","76,400","75,100",3.46M,0.00%
3/9/2022,"76,500","76,400","76,800","75,500",3.22M,0.66%
3/10/2022,"77,000","77,000","79,500","76,400",5.41M,0.65%
3/11/2022,"77,200","78,000","78,400","76,500",3.42M,0.26%
3/14/2022,"76,500","76,700","77,400","75,400",4.53M,-0.91%
3/15/2022,"76,600","75,800","77,200","75,500",3.97M,0.13%
3/16/2022,"77,400","76,900","78,400","76,200",3.57M,1.04%
3/17/2022,"76,600","77,400","78,500","76,500",3.60M,-1.03%
3/18/2022,"77,100","76,800","77,100","75,200",5.00M,0.65%
3/21/2022,"82,400","77,300","82,400","76,600",7.26M,6.87%
3/22/2022,"84,100","85,000","86,700","83,500",7.10M,2.06%
3/23/2022,"83,800","85,500","85,700","83,300",7.52M,-0.36%
3/24/2022,"82,800","84,000","84,500","82,400",7.18M,-1.19%
3/25/2022,"83,600","82,800","85,300","82,800",5.58M,0.97%
3/28/2022,"82,500","83,500","83,500","82,200",6.22M,-1.32%
3/29/2022,"82,500","82,500","83,300","82,100",4.15M,0.00%
3/30/2022,"80,000","82,400","82,500","79,800",6.16M,-3.03%
3/31/2022,"80,100","80,000","81,000","79,900",2.63M,0.13%
4/1/2022,"82,600","80,100","82,600","78,700",4.87M,3.12%
4/4/2022,"86,500","82,800","87,600","82,600",6.13M,4.72%
4/5/2022,"87,700","85,800","88,000","84,600",5.67M,1.39%
4/6/2022,"86,300","88,200","88,300","84,800",6.80M,-1.60%
4/7/2022,"84,600","85,700","86,000","84,200",5.54M,-1.97%
4/8/2022,"85,400","83,800","86,400","83,700",6.06M,0.95%
4/12/2022,"85,000","85,500","86,400","84,700",3.94M,-0.47%
4/13/2022,"86,500","85,700","87,800","84,400",5.93M,1.76%
4/14/2022,"85,000","86,500","87,800","84,000",6.66M,-1.73%
4/15/2022,"84,100","84,200","85,100","84,100",2.74M,-1.06%
4/18/2022,"82,200","83,000","83,500","81,700",3.33M,-2.26%
4/19/2022,"82,000","82,500","82,800","81,600",3.03M,-0.24%
4/20/2022,"81,400","82,300","82,500","80,600",3.47M,-0.73%
4/21/2022,"80,100","81,000","81,100","79,600",4.66M,-1.60%
4/22/2022,"81,000","80,500","81,200","80,100",2.61M,1.12%
4/25/2022,"80,100","82,200","82,200","79,000",3.66M,-1.11%
4/26/2022,"81,000","80,100","82,000","79,200",4.53M,1.12%
4/27/2022,"81,300","81,000","81,300","79,900",2.14M,0.37%
4/28/2022,"81,700","81,300","82,000","80,600",3.17M,0.49%
4/29/2022,"82,000","81,900","82,800","80,800",3.23M,0.37%
5/4/2022,"80,500","82,000","82,300","80,000",3.05M,-1.83%
5/5/2022,"81,200","81,000","81,700","80,100",2.17M,0.87%
5/6/2022,"80,800","81,000","81,000","79,800",3.89M,-0.49%
5/9/2022,"78,500","80,400","80,500","78,200",3.58M,-2.85%
5/10/2022,"79,000","77,000","79,000","76,600",3.35M,0.64%
5/11/2022,"78,700","80,100","80,700","78,100",2.69M,-0.38%
5/12/2022,"75,300","79,500","80,000","74,700",3.52M,-4.32%
5/13/2022,"75,000","75,000","77,300","72,500",3.82M,-0.40%
5/16/2022,"75,000","75,100","75,300","73,600",2.17M,0.00%
5/17/2022,"78,300","75,000","78,300","74,100",2.76M,4.40%
5/18/2022,"78,300","78,300","78,300","75,000",2.81M,0.00%
5/19/2022,"78,000","76,900","78,300","75,000",2.45M,-0.38%
5/20/2022,"77,800","77,900","78,500","77,100",2.38M,-0.26%
5/23/2022,"76,400","77,500","77,600","76,000",1.91M,-1.80%
5/24/2022,"77,200","76,400","77,200","75,100",2.38M,1.05%
5/25/2022,"78,900","78,000","78,900","76,900",2.95M,2.20%
5/26/2022,"78,000","78,500","80,000","77,100",3.25M,-1.14%
5/27/2022,"78,400","78,000","79,500","77,300",3.41M,0.51%
5/30/2022,"78,700","78,500","78,700","77,100",2.67M,0.38%
5/31/2022,"78,000","78,000","78,500","77,700",2.31M,-0.89%
6/1/2022,"78,000","78,000","78,300","77,400",2.44M,0.00%
6/2/2022,"78,900","78,100","79,900","78,100",2.39M,1.15%
6/3/2022,"77,500","79,000","79,300","76,000",2.33M,-1.77%
6/6/2022,"76,300","76,100","77,100","75,500",3.04M,-1.55%
6/7/2022,"76,000","76,000","76,500","75,200",3.04M,-0.39%
6/8/2022,"76,400","76,900","77,400","76,000",2.68M,0.53%
6/9/2022,"76,500","76,800","77,300","76,200",2.38M,0.13%
6/10/2022,"77,000","76,900","77,500","76,300",2.16M,0.65%
6/13/2022,"76,000","77,000","77,000","75,900",2.46M,-1.30%
6/14/2022,"76,600","76,100","77,000","76,000",2.64M,0.79%
6/15/2022,"76,400","76,800","77,000","75,600",3.34M,-0.26%
6/16/2022,"77,500","77,000","78,300","76,400",3.14M,1.44%
6/17/2022,"75,700","77,300","78,300","75,700",3.40M,-2.32%
6/20/2022,"75,500","76,900","76,900","75,200",3.11M,-0.26%
6/21/2022,"75,500","76,000","76,300","75,200",2.43M,0.00%
6/22/2022,"75,500","76,000","76,100","74,900",2.35M,0.00%
6/23/2022,"74,900","75,000","75,300","74,500",2.91M,-0.79%
6/24/2022,"74,000","72,000","75,800","72,000",3.88M,-1.20%
6/27/2022,"78,800","74,500","78,800","73,000",3.98M,6.49%
6/28/2022,"75,100","77,500","77,500","74,600",4.12M,-4.70%
6/29/2022,"75,100","75,300","76,100","74,700",2.43M,0.00%
6/30/2022,"74,500","76,000","76,000","74,400",1.60M,-0.80%
7/1/2022,"74,400","74,900","74,900","73,800",1.68M,-0.13%
7/4/2022,"74,000","74,500","75,000","73,400",2.21M,-0.54%
7/5/2022,"73,500","74,100","74,800","73,100",1.78M,-0.68%
7/6/2022,"73,400","74,000","74,000","73,100",967.40K,-0.14%
7/7/2022,"74,000","73,200","74,000","73,100",1.73M,0.82%
7/8/2022,"73,800","74,000","74,900","73,200",1.03M,-0.27%
7/11/2022,"73,400","73,800","73,800","73,200",957.70K,-0.54%
7/12/2022,"73,400","73,300","73,700","72,900",917.30K,0.00%
7/13/2022,"73,600","73,200","73,900","72,900",900.50K,0.27%
7/14/2022,"73,700","73,600","73,700","73,000",1.31M,0.14%
7/15/2022,"73,600","74,000","74,000","72,800",1.41M,-0.14%
7/18/2022,"73,600","73,800","73,800","73,100",1.41M,0.00%
7/19/2022,"73,600","74,000","74,700","73,200",1.53M,0.00%
7/20/2022,"73,900","73,800","74,000","73,100",918.00K,0.41%
7/21/2022,"74,200","74,400","74,700","73,400",1.87M,0.41%
7/22/2022,"73,900","74,500","74,500","73,400",2.11M,-0.40%
7/25/2022,"73,700","73,300","74,300","73,300",1.27M,-0.27%
7/26/2022,"73,900","73,200","73,900","73,200",1.10M,0.27%
7/27/2022,"73,700","74,400","74,500","73,300",1.81M,-0.27%
7/28/2022,"74,000","73,900","74,000","73,500",1.74M,0.41%
7/29/2022,"74,500","74,000","74,500","73,500",3.01M,0.68%
8/1/2022,"74,700","74,000","74,700","74,000",2.43M,0.27%
8/2/2022,"75,700","74,700","75,700","74,000",2.77M,1.34%
8/3/2022,"76,200","75,000","76,400","75,000",3.06M,0.66%
8/4/2022,"78,500","76,300","78,500","76,000",3.68M,3.02%
8/5/2022,"80,900","78,500","82,400","78,400",3.74M,3.06%
8/8/2022,"81,800","78,100","82,000","78,100",3.26M,1.11%
8/9/2022,"83,300","82,000","83,600","81,000",2.87M,1.83%
8/10/2022,"83,200","83,300","84,000","82,300",2.50M,-0.12%
8/11/2022,"81,300","84,000","84,200","81,100",4.46M,-2.28%
8/12/2022,"81,500","81,100","82,000","78,700",3.02M,0.25%
8/15/2022,"81,800","82,000","82,000","79,000",2.58M,0.37%
8/16/2022,"83,000","81,500","83,000","80,600",2.51M,1.47%
8/17/2022,"84,400","83,000","84,900","82,600",3.04M,1.69%
8/18/2022,"83,100","84,700","85,400","83,000",5.30M,-1.54%
8/19/2022,"82,300","83,100","84,000","82,300",2.30M,-0.96%
8/22/2022,"81,800","82,000","82,800","80,500",3.16M,-0.61%
8/23/2022,"82,000","80,600","82,500","80,500",3.42M,0.24%
8/24/2022,"82,900","82,700","82,900","81,800",2.53M,1.10%
8/25/2022,"83,600","83,400","84,900","82,900",3.05M,0.84%
8/26/2022,"83,300","83,800","84,800","82,700",3.06M,-0.36%
8/29/2022,"82,100","82,100","82,900","81,500",2.66M,-1.44%
8/30/2022,"82,200","82,100","82,700","81,000",2.39M,0.12%
8/31/2022,"81,900","82,300","82,900","81,200",1.66M,-0.36%
9/5/2022,"81,500","81,100","82,400","80,800",2.78M,-0.49%
9/6/2022,"82,100","81,000","82,400","80,800",2.30M,0.74%
9/7/2022,"83,800","82,500","83,900","81,700",3.69M,2.07%
9/8/2022,"85,000","83,800","86,100","83,000",5.28M,1.43%
9/9/2022,"84,700","85,200","85,300","83,600",2.18M,-0.35%
9/12/2022,"83,900","84,900","84,900","83,700",2.82M,-0.94%
9/13/2022,"83,500","84,000","84,000","82,900",3.42M,-0.48%
9/14/2022,"83,500","83,000","83,900","82,000",3.65M,0.00%
9/15/2022,"85,300","83,500","85,500","83,500",2.69M,2.16%
9/16/2022,"86,400","85,500","86,400","84,100",3.63M,1.29%
9/19/2022,"85,000","86,700","86,800","84,800",3.69M,-1.62%
9/20/2022,"84,600","85,000","85,000","84,000",3.22M,-0.47%
9/21/2022,"84,600","84,700","84,700","84,000",2.33M,0.00%
9/22/2022,"84,600","84,000","84,600","83,200",3.81M,0.00%
9/23/2022,"84,500","84,600","85,200","83,800",3.04M,-0.12%
9/26/2022,"84,500","84,500","84,500","83,800",3.80M,0.00%
9/27/2022,"84,500","84,600","84,900","84,000",2.71M,0.00%
9/28/2022,"84,200","84,500","84,800","83,000",2.16M,-0.36%
9/29/2022,"84,800","85,000","85,400","83,900",3.20M,0.71%
9/30/2022,"84,900","84,900","85,500","83,900",4.67M,0.12%
10/3/2022,"82,000","84,000","85,000","81,000",2.37M,-3.42%
10/4/2022,"82,000","82,300","82,900","81,000",2.03M,0.00%
10/5/2022,"82,000","82,000","82,600","81,300",2.40M,0.00%
10/6/2022,"80,200","82,000","82,900","80,100",1.83M,-2.20%
10/7/2022,"79,000","80,100","80,200","77,400",3.67M,-1.50%
10/10/2022,"76,400","75,400","78,000","74,900",2.48M,-3.29%
10/11/2022,"75,000","75,800","75,800","71,100",4.49M,-1.83%
10/12/2022,"76,000","74,000","78,000","74,000",3.53M,1.33%
10/13/2022,"75,500","75,000","75,900","72,800",1.81M,-0.66%
10/14/2022,"76,000","75,000","76,000","74,000",2.36M,0.66%
10/17/2022,"75,000","76,000","76,000","73,000",1.80M,-1.32%
10/18/2022,"75,100","75,000","75,100","74,000",2.73M,0.13%
10/19/2022,"75,000","75,000","75,000","74,000",912.90K,-0.13%
10/20/2022,"75,100","74,200","75,100","74,000",1.63M,0.13%
10/21/2022,"75,000","75,000","75,000","73,000",1.95M,-0.13%
10/24/2022,"74,400","73,800","75,000","72,900",2.36M,-0.80%
10/25/2022,"75,000","74,200","75,000","70,500",2.11M,0.81%
10/26/2022,"74,500","75,000","75,300","73,000",1.07M,-0.67%
10/27/2022,"73,900","74,900","74,900","73,100",1.09M,-0.81%
10/28/2022,"72,500","73,500","74,000","72,000",1.55M,-1.89%
10/31/2022,"70,000","71,200","71,900","67,500",2.45M,-3.45%
11/1/2022,"70,000","70,900","71,400","65,600",1.22M,0.00%
11/2/2022,"69,200","70,000","70,000","66,000",1.68M,-1.14%
11/3/2022,"64,400","68,200","68,200","64,400",738.50K,-6.94%
11/4/2022,"59,900","59,900","59,900","59,900",337.70K,-6.99%
11/7/2022,"55,800","55,800","55,800","55,800",393.30K,-6.84%
11/8/2022,"51,900","51,900","51,900","51,900",349.40K,-6.99%
11/9/2022,"48,300","48,300","48,300","48,300",535.60K,-6.94%
11/10/2022,"44,950","44,950","44,950","44,950",331.60K,-6.94%
11/11/2022,"41,850","41,850","41,850","41,850",677.40K,-6.90%
11/14/2022,"38,950","38,950","38,950","38,950",29.30K,-6.93%
11/15/2022,"36,250","36,250","36,250","36,250",219.80K,-6.93%
11/16/2022,"33,750","33,750","33,750","33,750",176.40K,-6.90%
11/17/2022,"31,400","31,400","31,400","31,400",390.70K,-6.96%
11/18/2022,"29,250","29,250","29,250","29,250",1.27M,-6.85%
11/21/2022,"27,250","27,250","27,250","27,250",630.90K,-6.84%
11/22/2022,"25,350","25,350","28,300","25,350",128.53M,-6.97%
11/23/2022,"23,600","23,600","25,000","23,600",29.72M,-6.90%
11/24/2022,"21,950","21,950","21,950","21,950",3.28M,-6.99%
11/25/2022,"20,450","20,450","20,450","20,450",7.36M,-6.83%
11/28/2022,"20,450","19,050","21,200","19,050",104.26M,0.00%
11/29/2022,"21,850","21,400","21,850","21,000",21.57M,6.85%
11/30/2022,"23,350","23,350","23,350","23,000",23.24M,6.86%
12/1/2022,"23,350","24,900","24,950","22,000",74.95M,0.00%
12/2/2022,"23,800","23,350","24,050","22,300",46.46M,1.93%
12/5/2022,"22,150","24,000","24,700","22,150",60.54M,-6.93%
12/6/2022,"20,600","21,100","21,200","20,600",52.31M,-7.00%
12/7/2022,"19,200","19,200","19,400","19,200",23.23M,-6.80%
12/8/2022,"17,900","17,900","18,900","17,900",67.93M,-6.77%
12/9/2022,"16,650","16,650","17,700","16,650",56.12M,-6.98%
12/12/2022,"17,800","17,800","17,800","17,800",6.99M,6.91%
12/13/2022,"18,200","19,000","19,000","17,050",55.17M,2.25%
12/14/2022,"18,500","18,700","19,000","18,200",19.28M,1.65%
12/15/2022,"17,900","18,250","18,600","17,700",21.35M,-3.24%
12/16/2022,"18,200","17,300","18,200","17,300",20.39M,1.68%
12/19/2022,"17,500","18,200","18,900","17,500",23.84M,-3.85%
12/20/2022,"16,300","17,250","17,600","16,300",36.93M,-6.86%
12/21/2022,"15,200","16,200","16,600","15,200",34.31M,-6.75%
12/22/2022,"15,500","15,200","15,700","14,200",29.79M,1.97%
12/23/2022,"15,100","15,500","15,900","15,100",11.37M,-2.58%
12/26/2022,"14,050","15,200","15,200","14,050",12.06M,-6.95%
12/27/2022,"14,400","13,200","14,400","13,100",27.21M,2.49%
12/28/2022,"14,350","14,500","14,600","13,800",13.46M,-0.35%
12/29/2022,"14,650","14,050","15,350","14,050",21.57M,2.09%
12/30/2022,"14,000","14,800","14,900","14,000",10.59M,-4.44%
1/3/2023,"14,650","14,000","14,700","13,850",12.20M,4.64%
1/4/2023,"14,000","14,650","14,700","14,000",15.52M,-4.44%
1/5/2023,"13,700","14,000","14,250","13,500",13.92M,-2.14%
1/6/2023,"13,600","13,700","14,400","13,600",16.07M,-0.73%
1/9/2023,"13,850","13,900","14,250","13,700",9.96M,1.84%
1/10/2023,"13,950","14,050","14,150","13,800",8.57M,0.72%
1/11/2023,"14,900","14,100","14,900","14,050",27.73M,6.81%
1/12/2023,"14,950","15,200","15,700","14,700",14.84M,0.34%
1/13/2023,"14,300","15,200","15,200","14,250",14.47M,-4.35%
1/16/2023,"13,650","14,300","14,350","13,650",16.75M,-4.55%
1/17/2023,"14,000","13,900","14,100","13,700",10.05M,2.56%
1/18/2023,"14,150","14,100","14,250","14,000",11.19M,1.07%
1/19/2023,"14,050","14,150","14,200","13,950",12.47M,-0.71%
1/27/2023,"13,950","14,000","14,300","13,850",11.68M,-0.71%
1/30/2023,"13,950","13,950","14,450","13,650",14.01M,0.00%
1/31/2023,"14,200","14,300","14,400","14,050",10.53M,1.79%
2/1/2023,"14,550","14,350","15,150","14,300",33.62M,2.46%
2/2/2023,"14,200","14,850","14,850","14,050",11.46M,-2.41%
2/3/2023,"14,950","14,450","14,950","14,300",20.30M,5.28%
2/6/2023,"15,400","14,900","15,750","14,600",19.86M,3.01%
2/7/2023,"14,600","15,350","15,600","14,550",20.04M,-5.19%
2/8/2023,"14,300","14,800","14,900","13,900",13.71M,-2.05%
2/9/2023,"14,150","14,350","14,500","14,000",8.50M,-1.05%
2/10/2023,"13,750","14,150","14,200","13,700",10.98M,-2.83%
2/13/2023,"12,800","12,800","13,200","12,800",19.94M,-6.91%
2/14/2023,"11,950","11,950","12,300","11,950",10.41M,-6.64%
2/15/2023,"11,150","11,150","11,850","11,150",51.76M,-6.69%
2/16/2023,"11,500","11,500","11,500","11,250",13.05M,3.14%
2/17/2023,"11,650","11,600","12,250","11,200",23.50M,1.30%
2/20/2023,"12,450","11,850","12,450","11,800",24.43M,6.87%
2/21/2023,"12,850","12,950","13,300","12,750",27.96M,3.21%
2/22/2023,"12,000","12,300","12,550","12,000",27.14M,-6.61%
2/23/2023,"11,800","11,800","11,900","11,200",16.25M,-1.67%
2/24/2023,"11,400","11,950","12,100","11,400",10.37M,-3.39%
2/27/2023,"10,750","11,600","11,600","10,750",14.18M,-5.70%
2/28/2023,"10,600","10,900","11,000","10,600",7.14M,-1.40%
3/1/2023,"10,250","10,550","10,600","10,050",10.14M,-3.30%
3/2/2023,"10,350","10,250","10,650","10,250",7.21M,0.98%
3/3/2023,"10,350","10,600","10,600","10,150",7.12M,0.00%
3/6/2023,"11,050","11,050","11,050","11,000",13.57M,6.76%
3/7/2023,"10,850","11,400","11,550","10,800",15.78M,-1.81%
3/8/2023,"11,050","10,750","11,150","10,550",14.53M,1.84%
3/9/2023,"10,950","11,150","11,200","10,850",7.49M,-0.90%
3/10/2023,"10,650","10,800","10,900","10,600",7.73M,-2.74%
3/13/2023,"11,000","10,650","11,200","10,600",14.77M,3.29%
3/14/2023,"10,700","11,000","11,150","10,650",10.23M,-2.73%
3/15/2023,"11,350","11,000","11,350","10,900",15.17M,6.07%
3/16/2023,"11,150","11,100","11,350","11,050",9.37M,-1.76%
3/17/2023,"11,500","11,350","11,500","11,150",18.24M,3.14%
3/20/2023,"11,100","11,450","11,500","11,050",9.86M,-3.48%
3/21/2023,"11,050","11,250","11,250","10,900",7.86M,-0.45%
3/22/2023,"11,100","11,250","11,250","11,050",5.71M,0.45%
3/23/2023,"11,150","11,000","11,150","10,900",3.53M,0.45%
3/24/2023,"11,900","11,200","11,900","11,100",30.51M,6.73%
3/27/2023,"12,700","12,300","12,700","12,100",24.34M,6.72%
3/28/2023,"12,600","12,950","13,300","12,600",30.74M,-0.79%
3/29/2023,"12,550","12,450","12,750","12,400",10.74M,-0.40%
3/30/2023,"12,800","12,750","13,150","12,600",21.98M,1.99%
3/31/2023,"12,700","12,950","12,950","12,650",9.31M,-0.78%
4/3/2023,"12,850","12,900","13,250","12,700",32.85M,1.18%
4/4/2023,"12,750","12,900","12,900","12,650",16.61M,-0.78%
4/5/2023,"12,850","12,800","13,300","12,750",30.63M,0.78%
4/6/2023,"13,250","13,250","13,700","13,050",47.11M,3.11%
4/7/2023,"13,400","13,400","13,500","13,100",18.84M,1.13%
4/10/2023,"13,300","13,650","13,900","13,250",23.84M,-0.75%
4/11/2023,"14,200","13,150","14,200","12,650",63.47M,6.77%
4/12/2023,"15,050","14,800","15,150","14,500",51.45M,5.99%
4/13/2023,"14,500","15,050","15,050","14,300",32.76M,-3.65%
4/14/2023,"14,200","14,550","14,950","14,150",33.87M,-2.07%
4/17/2023,"14,800","14,450","14,800","14,300",16.81M,4.23%
4/18/2023,"14,850","14,900","15,200","14,350",26.45M,0.34%
4/19/2023,"14,550","15,000","15,350","14,550",33.91M,-2.02%
4/20/2023,"14,400","14,550","14,600","14,300",11.35M,-1.03%
4/21/2023,"13,600","14,400","14,450","13,550",31.62M,-5.56%
4/24/2023,"14,050","13,700","14,150","13,200",22.01M,3.31%
4/25/2023,"13,750","14,300","14,350","13,700",13.98M,-2.14%
4/26/2023,"13,950","13,700","14,000","13,500",11.14M,1.45%
4/27/2023,"14,100","13,950","14,400","13,800",23.42M,1.08%
4/28/2023,"14,300","14,400","14,600","14,150",19.53M,1.42%
5/4/2023,"13,550","13,850","14,000","13,500",28.43M,-5.24%
5/5/2023,"13,550","13,500","13,550","13,150",19.53M,0.00%
5/8/2023,"12,950","13,500","13,500","12,950",38.22M,-4.43%
5/9/2023,"13,000","13,000","13,250","12,950",15.19M,0.39%
5/10/2023,"13,300","13,150","13,500","13,100",13.98M,2.31%
5/11/2023,"13,800","13,450","13,950","13,450",20.59M,3.76%
5/12/2023,"13,700","13,900","13,950","13,700",18.55M,-0.72%
5/15/2023,"13,500","14,000","14,100","13,500",17.13M,-1.46%
5/16/2023,"13,650","13,550","13,700","13,400",10.89M,1.11%
5/17/2023,"13,300","13,650","13,700","13,300",12.97M,-2.56%
5/18/2023,"13,300","13,350","13,450","13,200",8.71M,0.00%
5/19/2023,"13,200","13,300","13,350","13,050",12.11M,-0.75%
5/22/2023,"13,350","13,400","13,550","13,250",12.20M,1.14%
5/23/2023,"13,200","13,350","13,450","13,100",15.47M,-1.12%
5/24/2023,"13,250","13,350","13,650","13,250",18.89M,0.38%
5/25/2023,"13,200","13,250","13,350","13,150",8.57M,-0.38%
5/26/2023,"12,950","13,200","13,250","12,750",20.14M,-1.89%
5/29/2023,"13,050","13,000","13,250","12,950",14.15M,0.77%
5/30/2023,"13,350","13,200","13,600","13,150",28.17M,2.30%
5/31/2023,"13,500","13,500","13,800","13,400",32.02M,1.12%
6/1/2023,"13,900","13,550","13,950","13,500",30.65M,2.96%
6/2/2023,"13,850","14,100","14,200","13,750",24.19M,-0.36%
6/5/2023,"13,500","14,000","14,050","13,450",25.31M,-2.53%
6/6/2023,"13,600","13,500","13,650","13,400",14.49M,0.74%
6/7/2023,"14,550","13,800","14,550","13,650",53.09M,6.99%
6/8/2023,"14,200","14,800","15,000","14,200",35.67M,-2.41%
6/9/2023,"14,600","14,250","14,700","14,150",30.83M,2.82%
6/12/2023,"14,600","14,800","15,000","14,200",29.16M,0.00%
6/13/2023,"15,600","14,700","15,600","14,450",77.65M,6.85%
6/14/2023,"15,200","15,600","15,850","15,200",38.80M,-2.56%
6/15/2023,"15,250","15,200","15,450","15,050",32.79M,0.33%
6/16/2023,"14,900","15,450","15,600","14,800",51.56M,-2.30%
6/19/2023,"14,000","14,900","15,000","14,000",67.22M,-6.04%
6/20/2023,"14,500","14,050","14,550","14,000",23.52M,3.57%
6/21/2023,"14,500","14,600","14,600","14,250",28.74M,0.00%
6/22/2023,"14,650","14,550","15,000","14,500",29.99M,1.03%
6/23/2023,"14,500","14,800","14,850","14,300",31.11M,-1.02%
6/26/2023,"14,900","14,650","15,200","14,450",50.45M,2.76%
6/27/2023,"15,000","15,000","15,350","14,850",31.02M,0.67%
6/28/2023,"15,600","15,350","15,850","15,150",70.79M,4.00%
6/29/2023,"15,000","15,800","15,800","15,000",39.22M,-3.85%
