Date,Price,Open,High,Low,Vol.,Change %
12/9/2020,"13,043.50","13,043.50","13,260.90","13,000.00",6.48M,0.33%
12/10/2020,"12,782.60","13,130.40","13,130.40","12,782.60",8.52M,-2.00%
12/11/2020,"12,869.60","12,826.10","12,956.50","12,695.60",7.05M,0.68%
12/14/2020,"13,000.00","13,173.90","13,173.90","12,869.60",5.03M,1.01%
12/15/2020,"12,956.50","12,956.50","13,478.30","12,869.60",11.70M,-0.33%
12/16/2020,"13,000.00","13,043.50","13,347.80","12,956.50",5.61M,0.34%
12/17/2020,"12,739.10","12,869.60","12,956.50","12,652.20",12.61M,-2.01%
12/18/2020,"12,869.60","12,739.10","13,000.00","12,565.20",12.05M,1.02%
12/21/2020,"12,913.00","13,043.50","13,217.40","12,826.10",10.36M,0.34%
12/22/2020,"13,652.20","12,913.00","13,782.60","12,782.60",15.96M,5.72%
12/23/2020,"13,434.80","13,739.10","13,739.10","13,347.80",9.42M,-1.59%
12/24/2020,"13,043.50","13,391.30","13,391.30","12,608.70",8.48M,-2.91%
12/25/2020,"13,217.40","12,869.60","13,217.40","12,782.60",6.95M,1.33%
12/28/2020,"13,217.40","13,434.80","13,434.80","13,000.00",8.75M,0.00%
12/29/2020,"14,087.00","13,173.90","14,130.40","13,043.50",18.00M,6.58%
12/30/2020,"13,869.60","14,130.40","14,304.30","13,826.10",7.65M,-1.54%
12/31/2020,"13,869.60","13,913.00","13,956.50","13,739.10",5.43M,0.00%
1/4/2021,"14,260.90","14,260.90","14,695.60","13,913.00",11.07M,2.82%
1/5/2021,"14,782.60","14,260.90","14,956.50","14,130.40",9.45M,3.66%
1/6/2021,"14,826.10","15,000.00","15,260.90","14,695.60",10.96M,0.29%
1/7/2021,"15,087.00","15,087.00","15,217.40","14,826.10",7.68M,1.76%
1/8/2021,"14,913.00","15,217.40","15,217.40","14,739.10",12.84M,-1.15%
1/11/2021,"15,260.90","14,956.50","15,782.60","14,739.10",10.53M,2.33%
1/12/2021,"15,347.80","15,434.80","15,565.20","15,173.90",7.73M,0.57%
1/13/2021,"15,304.30","15,434.80","15,608.70","15,217.40",7.37M,-0.28%
1/14/2021,"15,869.60","15,304.30","15,956.50","15,304.30",13.75M,3.69%
1/15/2021,"15,130.40","15,913.00","16,000.00","14,782.60",38.13M,-4.66%
1/18/2021,"15,782.60","14,956.50","16,043.50","14,826.10",12.05M,4.31%
1/19/2021,"15,043.50","15,652.20","15,826.10","14,695.60",9.74M,-4.68%
1/20/2021,"15,217.40","15,043.50","15,304.30","14,260.90",12.76M,1.16%
1/21/2021,"16,260.90","15,478.30","16,260.90","15,217.40",16.89M,6.86%
1/22/2021,"17,391.30","16,695.60","17,391.30","16,608.70",16.72M,6.95%
1/25/2021,"18,608.70","17,565.20","18,608.70","17,565.20",7.80M,7.00%
1/26/2021,"19,130.40","19,521.70","19,869.60","18,087.00",21.76M,2.80%
1/27/2021,"18,260.90","18,695.60","19,434.80","17,826.10",13.77M,-4.55%
1/28/2021,"17,000.00","17,000.00","17,739.10","17,000.00",9.76M,-6.90%
1/29/2021,"17,043.50","16,173.90","17,565.20","16,173.90",12.50M,0.26%
2/1/2021,"15,869.60","16,782.60","17,043.50","15,869.60",11.24M,-6.89%
2/2/2021,"16,956.50","15,478.30","16,956.50","15,478.30",6.58M,6.85%
2/3/2021,"18,130.40","17,739.10","18,130.40","17,217.40",10.62M,6.92%
2/4/2021,"18,521.70","18,087.00","18,608.70","17,782.60",7.71M,2.16%
2/5/2021,"19,565.20","18,652.20","19,782.60","18,391.30",11.36M,5.63%
2/8/2021,"18,652.20","19,478.30","19,739.10","18,217.40",10.81M,-4.67%
2/9/2021,"19,956.50","18,652.20","19,956.50","18,260.90",10.95M,6.99%
2/17/2021,"21,347.80","20,869.60","21,347.80","20,434.80",7.77M,6.97%
2/18/2021,"21,130.40","21,217.40","21,521.70","20,782.60",8.81M,-1.02%
2/19/2021,"21,000.00","20,782.60","21,304.30","20,782.60",9.03M,-0.62%
2/22/2021,"21,652.20","20,913.00","22,000.00","20,913.00",9.69M,3.11%
2/23/2021,"21,521.70","21,652.20","21,826.10","21,347.80",5.48M,-0.60%
2/24/2021,"20,739.10","21,521.70","22,087.00","20,043.50",12.48M,-3.64%
2/25/2021,"20,000.00","20,869.60","21,043.50","19,652.20",19.15M,-3.56%
2/26/2021,"20,434.80","19,391.30","20,608.70","19,391.30",10.20M,2.17%
3/1/2021,"20,739.10","20,652.20","20,869.60","20,434.80",5.02M,1.49%
3/2/2021,"20,087.00","20,782.60","20,869.60","20,087.00",7.48M,-3.14%
3/3/2021,"20,260.90","20,087.00","20,608.70","19,913.00",10.24M,0.87%
3/4/2021,"19,652.20","20,260.90","20,434.80","19,130.40",10.44M,-3.00%
3/5/2021,"19,347.80","19,391.30","19,608.70","18,695.60",9.03M,-1.55%
3/8/2021,"19,521.70","20,000.00","20,000.00","19,391.30",6.25M,0.90%
3/9/2021,"20,521.70","19,391.30","20,869.60","18,956.50",12.17M,5.12%
3/10/2021,"21,130.40","20,608.70","21,304.30","20,608.70",11.95M,2.97%
3/11/2021,"21,000.00","21,304.30","21,391.30","20,956.50",6.26M,-0.62%
3/12/2021,"20,869.60","21,000.00","21,217.40","20,869.60",7.41M,-0.62%
3/15/2021,"20,782.60","20,869.60","20,913.00","20,695.60",5.95M,-0.42%
3/16/2021,"21,304.30","20,782.60","21,608.70","20,782.60",10.00M,2.51%
3/17/2021,"21,304.30","21,304.30","21,478.30","21,043.50",6.15M,0.00%
3/18/2021,"21,913.00","21,391.30","22,260.90","21,217.40",10.11M,2.86%
3/19/2021,"22,087.00","21,913.00","22,347.80","21,913.00",7.65M,0.79%
3/22/2021,"21,434.80","22,087.00","22,347.80","21,304.30",12.80M,-2.95%
3/23/2021,"20,826.10","21,173.90","21,304.30","20,521.70",12.37M,-2.84%
3/24/2021,"21,000.00","20,435.00","21,348.00","20,304.00",7.61M,0.84%
3/25/2021,"20,826.00","21,043.00","21,087.00","20,478.00",5.27M,-0.83%
3/26/2021,"20,348.00","20,174.00","20,522.00","19,391.00",13.40M,-2.30%
3/29/2021,"20,565.00","20,609.00","20,783.00","20,000.00",4.52M,1.07%
3/30/2021,"20,913.00","21,000.00","21,217.00","20,739.00",8.26M,1.69%
3/31/2021,"20,870.00","20,826.00","20,957.00","20,565.00",5.79M,-0.21%
4/1/2021,"21,391.00","20,870.00","21,478.00","20,696.00",7.26M,2.50%
4/2/2021,"21,304.00","21,696.00","21,696.00","21,130.00",5.27M,-0.41%
4/5/2021,"21,217.00","21,565.00","21,565.00","20,913.00",4.72M,-0.41%
4/6/2021,"21,043.00","21,043.00","21,217.00","20,783.00",4.78M,-0.82%
4/7/2021,"21,043.00","21,043.00","21,043.00","20,739.00",5.30M,0.00%
4/8/2021,"21,913.00","21,304.00","21,957.00","21,261.00",14.59M,4.13%
4/9/2021,"21,739.00","21,739.00","21,913.00","21,565.00",2.73M,-0.79%
4/12/2021,"21,652.00","21,739.00","21,739.00","21,391.00",5.89M,-0.40%
4/13/2021,"20,826.00","21,652.00","21,696.00","20,565.00",9.76M,-3.81%
4/14/2021,"20,739.00","20,522.00","20,783.00","20,478.00",6.25M,-0.42%
4/15/2021,"21,217.00","20,739.00","21,739.00","20,435.00",14.79M,2.30%
4/16/2021,"21,087.00","21,130.00","21,565.00","20,696.00",9.56M,-0.61%
4/19/2021,"22,304.00","21,304.00","22,304.00","20,696.00",18.71M,5.77%
4/20/2021,"22,304.00","22,609.00","22,913.00","21,565.00",15.79M,0.00%
4/22/2021,"20,870.00","22,261.00","22,348.00","20,870.00",11.39M,-6.43%
4/23/2021,"20,913.00","20,435.00","21,043.00","19,913.00",11.85M,0.21%
4/26/2021,"19,609.00","20,957.00","20,957.00","19,478.00",9.90M,-6.24%
4/27/2021,"19,957.00","19,217.00","20,174.00","19,217.00",6.52M,1.77%
4/28/2021,"20,174.00","19,957.00","20,348.00","19,783.00",5.02M,1.09%
4/29/2021,"20,391.00","20,174.00","20,565.00","19,957.00",6.26M,1.08%
5/4/2021,"19,913.00","19,565.00","20,174.00","19,565.00",6.30M,-2.34%
5/5/2021,"20,043.00","20,000.00","20,391.00","20,000.00",5.09M,0.65%
5/6/2021,"20,261.00","20,043.00","20,957.00","19,957.00",6.41M,1.09%
5/7/2021,"20,304.00","20,174.00","20,870.00","20,043.00",6.42M,0.21%
5/10/2021,"20,348.00","20,043.00","20,435.00","20,043.00",5.19M,0.22%
5/11/2021,"20,957.00","20,522.00","21,652.00","20,348.00",13.53M,2.99%
5/12/2021,"21,435.00","20,957.00","21,565.00","20,870.00",6.75M,2.28%
5/13/2021,"21,565.00","21,435.00","22,043.00","21,304.00",13.92M,0.61%
5/14/2021,"21,174.00","21,826.00","21,826.00","21,043.00",8.20M,-1.81%
5/17/2021,"20,826.00","21,304.00","21,391.00","20,696.00",5.91M,-1.64%
5/18/2021,"20,130.00","20,609.00","20,696.00","20,043.00",9.95M,-3.34%
5/19/2021,"20,130.00","20,087.00","20,609.00","19,826.00",6.17M,0.00%
5/20/2021,"20,304.00","20,435.00","20,609.00","20,087.00",6.95M,0.86%
5/21/2021,"21,174.00","20,348.00","21,522.00","20,261.00",11.15M,4.28%
5/24/2021,"22,652.00","21,304.00","22,652.00","21,217.00",24.87M,6.98%
5/25/2021,"22,087.00","23,000.00","23,174.00","22,043.00",19.84M,-2.49%
5/26/2021,"22,696.00","21,913.00","22,957.00","21,913.00",14.28M,2.76%
5/27/2021,"23,478.00","22,739.00","24,174.00","22,696.00",20.01M,3.45%
5/28/2021,"23,565.00","23,826.00","23,913.00","23,304.00",10.23M,0.37%
5/31/2021,"24,348.00","23,565.00","24,783.00","23,217.00",15.32M,3.32%
6/1/2021,"24,217.00","24,348.00","24,609.00","23,913.00",10.98M,-0.54%
6/2/2021,"23,957.00","23,913.00","24,348.00","23,565.00",11.91M,-1.07%
6/3/2021,"25,130.00","24,304.00","25,609.00","23,913.00",20.00M,4.90%
6/4/2021,"25,043.00","25,304.00","25,478.00","24,609.00",13.23M,-0.35%
6/7/2021,"24,174.00","24,870.00","25,217.00","23,304.00",15.65M,-3.47%
6/8/2021,"22,522.00","23,913.00","24,174.00","22,522.00",30.67M,-6.83%
6/9/2021,"20,957.00","20,957.00","21,739.00","20,957.00",49.30M,-6.95%
6/10/2021,"20,522.00","20,522.00","21,217.00","19,652.00",23.10M,-2.08%
6/11/2021,"21,957.00","20,522.00","21,957.00","20,478.00",23.91M,6.99%
6/14/2021,"21,913.00","22,000.00","22,609.00","21,870.00",17.99M,-0.20%
6/15/2021,"21,739.00","21,652.00","22,130.00","21,435.00",11.22M,-0.79%
6/16/2021,"20,783.00","21,478.00","21,565.00","20,783.00",12.08M,-4.40%
6/17/2021,"21,000.00","20,087.00","21,130.00","20,087.00",10.90M,1.04%
6/18/2021,"21,000.00","21,043.00","21,087.00","20,000.00",10.25M,0.00%
6/21/2021,"20,609.00","20,522.00","21,043.00","20,522.00",7.06M,-1.86%
6/22/2021,"21,217.00","20,739.00","21,565.00","20,565.00",8.77M,2.95%
6/23/2021,"20,609.00","20,957.00","21,348.00","20,435.00",9.59M,-2.87%
6/24/2021,"21,043.00","20,826.00","21,043.00","20,565.00",8.25M,2.11%
6/25/2021,"21,000.00","20,913.00","21,087.00","20,696.00",4.37M,-0.20%
6/28/2021,"21,174.00","21,130.00","21,435.00","21,087.00",7.56M,0.83%
6/29/2021,"20,913.00","21,217.00","21,391.00","20,870.00",5.60M,-1.23%
6/30/2021,"20,870.00","20,913.00","21,217.00","20,826.00",3.90M,-0.21%
7/1/2021,"20,696.00","21,000.00","21,043.00","20,609.00",6.63M,-0.83%
7/2/2021,"20,696.00","20,739.00","20,957.00","20,652.00",6.27M,0.00%
7/5/2021,"19,913.00","20,435.00","20,696.00","19,783.00",10.95M,-3.78%
7/6/2021,"18,522.00","19,565.00","19,913.00","18,522.00",17.60M,-6.99%
7/7/2021,"19,043.00","18,652.00","19,130.00","18,304.00",10.44M,2.81%
7/8/2021,"19,957.00","19,304.00","20,348.00","19,130.00",8.66M,4.80%
7/9/2021,"20,000.00","19,913.00","20,261.00","18,957.00",7.42M,0.22%
7/12/2021,"19,130.00","19,652.00","19,826.00","18,609.00",11.94M,-4.35%
7/13/2021,"19,478.00","19,478.00","19,478.00","18,696.00",4.07M,1.82%
7/14/2021,"19,435.00","19,478.00","19,826.00","18,783.00",3.59M,-0.22%
7/15/2021,"19,391.00","19,130.00","19,522.00","18,957.00",4.38M,-0.23%
7/16/2021,"18,783.00","19,391.00","19,391.00","18,783.00",4.97M,-3.14%
7/19/2021,"17,478.00","18,261.00","18,609.00","17,478.00",17.28M,-6.95%
7/20/2021,"17,652.00","17,565.00","17,652.00","16,522.00",9.32M,1.00%
7/21/2021,"17,913.00","17,913.00","18,261.00","17,652.00",4.79M,1.48%
7/22/2021,"19,087.00","18,000.00","19,130.00","17,783.00",8.87M,6.55%
7/23/2021,"18,000.00","19,043.00","19,217.00","18,000.00",7.05M,-5.69%
7/26/2021,"18,348.00","17,826.00","18,696.00","17,652.00",3.46M,1.93%
7/27/2021,"18,261.00","18,609.00","18,609.00","18,174.00",4.53M,-0.47%
7/28/2021,"18,043.00","18,261.00","18,435.00","18,043.00",3.28M,-1.19%
7/29/2021,"18,478.00","18,304.00","18,696.00","18,087.00",4.52M,2.41%
7/30/2021,"18,739.00","18,522.00","19,000.00","18,522.00",4.72M,1.41%
8/2/2021,"18,870.00","18,783.00","19,304.00","18,565.00",5.83M,0.70%
8/3/2021,"19,130.00","19,000.00","19,435.00","18,957.00",5.71M,1.38%
8/4/2021,"18,957.00","19,391.00","19,391.00","18,913.00",4.49M,-0.90%
8/5/2021,"19,696.00","18,783.00","19,783.00","18,783.00",7.42M,3.90%
8/6/2021,"20,087.00","19,913.00","20,348.00","19,783.00",8.91M,1.99%
8/9/2021,"20,391.00","20,000.00","20,696.00","19,826.00",5.83M,1.51%
8/10/2021,"20,130.00","20,435.00","20,522.00","19,826.00",6.17M,-1.28%
8/11/2021,"19,304.00","20,000.00","20,043.00","19,304.00",8.06M,-4.10%
8/12/2021,"19,739.00","19,391.00","20,217.00","19,348.00",9.66M,2.25%
8/13/2021,"19,870.00","19,826.00","19,957.00","19,304.00",4.19M,0.66%
8/16/2021,"20,696.00","20,087.00","21,217.00","20,087.00",21.63M,4.16%
8/17/2021,"20,696.00","20,826.00","21,217.00","20,435.00",6.09M,0.00%
8/18/2021,"20,435.00","20,609.00","20,826.00","20,217.00",6.02M,-1.26%
8/19/2021,"20,435.00","20,261.00","20,652.00","20,000.00",6.38M,0.00%
8/20/2021,"19,130.00","20,783.00","20,826.00","19,043.00",18.84M,-6.39%
8/23/2021,"18,217.00","18,957.00","19,174.00","18,130.00",9.66M,-4.77%
8/24/2021,"18,348.00","18,261.00","18,609.00","18,087.00",6.67M,0.72%
8/25/2021,"18,348.00","17,826.00","18,348.00","17,826.00",4.71M,0.00%
8/26/2021,"18,174.00","18,522.00","18,652.00","18,174.00",3.20M,-0.95%
8/27/2021,"18,826.00","18,174.00","18,870.00","17,957.00",3.91M,3.59%
8/30/2021,"19,348.00","19,565.00","19,696.00","19,130.00",7.69M,2.77%
8/31/2021,"19,304.00","19,478.00","19,478.00","19,000.00",5.59M,-0.23%
9/1/2021,"19,217.00","19,000.00","19,478.00","19,000.00",3.89M,-0.45%
9/6/2021,"19,913.00","19,565.00","20,130.00","19,391.00",10.00M,3.62%
9/7/2021,"19,130.00","19,913.00","20,000.00","18,957.00",4.87M,-3.93%
9/8/2021,"19,130.00","19,130.00","19,478.00","18,870.00",6.21M,0.00%
9/9/2021,"19,700.00","19,650.00","19,900.00","19,300.00",5.20M,2.98%
9/10/2021,"19,250.00","19,800.00","19,900.00","19,200.00",3.69M,-2.28%
9/13/2021,"19,200.00","19,250.00","19,550.00","19,200.00",3.85M,-0.26%
9/14/2021,"18,550.00","19,200.00","19,200.00","18,550.00",4.88M,-3.39%
9/15/2021,"18,750.00","18,550.00","18,900.00","18,350.00",2.29M,1.08%
9/16/2021,"18,700.00","19,200.00","19,250.00","18,700.00",2.53M,-0.27%
9/17/2021,"19,250.00","18,700.00","19,300.00","18,700.00",3.79M,2.94%
9/20/2021,"19,200.00","19,350.00","19,650.00","19,050.00",3.66M,-0.26%
9/21/2021,"19,050.00","18,400.00","19,050.00","18,400.00",4.45M,-0.78%
9/22/2021,"19,350.00","18,900.00","19,600.00","18,750.00",4.40M,1.57%
9/23/2021,"19,800.00","19,650.00","20,400.00","19,450.00",7.72M,2.33%
9/24/2021,"19,650.00","19,800.00","19,900.00","19,500.00",2.65M,-0.76%
9/27/2021,"19,000.00","19,500.00","19,800.00","19,000.00",3.58M,-3.31%
9/28/2021,"19,200.00","18,800.00","19,200.00","18,600.00",4.09M,1.05%
9/29/2021,"19,050.00","19,000.00","19,150.00","18,700.00",2.59M,-0.78%
9/30/2021,"19,100.00","19,050.00","19,250.00","19,000.00",2.00M,0.26%
10/1/2021,"18,800.00","18,950.00","19,150.00","18,750.00",2.42M,-1.57%
10/4/2021,"19,000.00","18,650.00","19,000.00","18,300.00",3.23M,1.06%
10/5/2021,"19,000.00","19,000.00","19,150.00","18,800.00",2.65M,0.00%
10/6/2021,"19,750.00","19,000.00","19,750.00","19,000.00",6.87M,3.95%
10/7/2021,"20,900.00","19,850.00","21,100.00","19,850.00",13.63M,5.82%
10/8/2021,"20,800.00","21,000.00","21,200.00","20,600.00",4.24M,-0.48%
10/11/2021,"21,600.00","20,900.00","21,900.00","20,850.00",8.84M,3.85%
10/12/2021,"21,700.00","21,350.00","22,200.00","21,300.00",7.26M,0.46%
10/13/2021,"21,500.00","21,700.00","21,900.00","21,450.00",4.73M,-0.92%
10/14/2021,"21,600.00","21,500.00","22,200.00","21,500.00",7.19M,0.47%
10/15/2021,"21,550.00","21,600.00","21,950.00","21,100.00",4.14M,-0.23%
10/18/2021,"21,400.00","21,900.00","21,900.00","21,400.00",5.58M,-0.70%
10/19/2021,"21,400.00","21,300.00","21,850.00","21,100.00",4.25M,0.00%
10/20/2021,"21,200.00","21,500.00","21,750.00","20,700.00",5.60M,-0.93%
10/21/2021,"21,750.00","21,200.00","21,900.00","21,000.00",5.95M,2.59%
10/22/2021,"22,500.00","21,900.00","22,900.00","21,850.00",13.49M,3.45%
10/25/2021,"22,200.00","22,650.00","22,900.00","22,200.00",6.13M,-1.33%
10/26/2021,"22,300.00","22,000.00","22,400.00","21,650.00",5.87M,0.45%
10/27/2021,"23,450.00","22,650.00","23,500.00","22,400.00",15.58M,5.16%
10/28/2021,"24,100.00","23,450.00","24,300.00","23,300.00",11.24M,2.77%
10/29/2021,"24,150.00","24,300.00","24,700.00","23,800.00",11.07M,0.21%
11/1/2021,"23,750.00","24,400.00","24,450.00","23,550.00",11.22M,-1.66%
11/2/2021,"24,950.00","23,550.00","25,300.00","23,250.00",16.12M,5.05%
11/3/2021,"23,300.00","25,000.00","25,500.00","23,250.00",19.92M,-6.61%
11/4/2021,"23,300.00","23,350.00","23,800.00","22,900.00",6.94M,0.00%
11/5/2021,"24,200.00","23,350.00","24,500.00","23,050.00",10.00M,3.86%
11/8/2021,"25,850.00","24,200.00","25,850.00","23,950.00",19.08M,6.82%
11/9/2021,"26,400.00","26,150.00","27,600.00","25,900.00",22.12M,2.13%
11/10/2021,"26,500.00","26,300.00","26,900.00","26,000.00",16.12M,0.38%
11/11/2021,"26,300.00","27,000.00","27,450.00","26,000.00",16.31M,-0.75%
11/12/2021,"27,000.00","26,600.00","27,400.00","26,200.00",11.32M,2.66%
11/15/2021,"27,000.00","27,500.00","28,000.00","26,000.00",14.66M,0.00%
11/16/2021,"26,400.00","26,500.00","27,400.00","25,250.00",18.40M,-2.22%
11/17/2021,"26,650.00","26,400.00","27,200.00","26,000.00",9.86M,0.95%
11/18/2021,"27,300.00","26,550.00","27,950.00","26,500.00",11.95M,2.44%
11/19/2021,"26,550.00","27,550.00","27,600.00","25,400.00",15.01M,-2.75%
11/22/2021,"24,700.00","26,100.00","26,550.00","24,700.00",16.10M,-6.97%
11/23/2021,"26,000.00","24,500.00","26,200.00","24,250.00",11.01M,5.26%
11/24/2021,"26,650.00","26,600.00","27,000.00","26,200.00",10.92M,2.50%
11/25/2021,"28,500.00","26,800.00","28,500.00","26,800.00",24.11M,6.94%
11/26/2021,"28,600.00","29,200.00","29,800.00","28,200.00",12.65M,0.35%
11/29/2021,"30,600.00","27,800.00","30,600.00","27,800.00",11.66M,6.99%
11/30/2021,"32,700.00","32,700.00","32,700.00","32,700.00",4.62M,6.86%
12/1/2021,"33,250.00","34,700.00","34,800.00","31,850.00",27.75M,1.68%
12/2/2021,"32,200.00","33,000.00","33,600.00","31,750.00",15.85M,-3.16%
12/3/2021,"31,100.00","32,500.00","33,650.00","31,100.00",15.15M,-3.42%
12/6/2021,"30,200.00","31,300.00","31,900.00","28,950.00",18.15M,-2.89%
12/7/2021,"31,200.00","30,900.00","31,950.00","29,600.00",8.80M,3.31%
12/8/2021,"31,150.00","31,450.00","31,950.00","31,050.00",6.07M,-0.16%
12/9/2021,"33,050.00","30,700.00","33,150.00","30,700.00",11.66M,6.10%
12/10/2021,"33,050.00","33,050.00","34,150.00","32,800.00",10.73M,0.00%
12/13/2021,"34,100.00","33,600.00","34,800.00","33,200.00",10.13M,3.18%
12/14/2021,"33,300.00","34,500.00","34,500.00","33,050.00",9.78M,-2.35%
12/15/2021,"34,000.00","33,200.00","34,450.00","33,100.00",9.23M,2.10%
12/16/2021,"36,200.00","34,450.00","36,200.00","34,250.00",13.63M,6.47%
12/17/2021,"36,200.00","36,800.00","37,000.00","35,700.00",13.64M,0.00%
12/20/2021,"35,500.00","35,800.00","36,100.00","34,500.00",12.02M,-1.93%
12/21/2021,"35,850.00","35,200.00","36,600.00","34,750.00",10.05M,0.99%
12/22/2021,"36,500.00","35,800.00","37,200.00","35,650.00",8.63M,1.81%
12/23/2021,"33,950.00","36,500.00","36,500.00","33,950.00",17.44M,-6.99%
12/24/2021,"34,400.00","34,200.00","34,600.00","32,500.00",9.86M,1.33%
12/27/2021,"35,200.00","34,150.00","35,500.00","33,400.00",4.83M,2.33%
12/28/2021,"35,850.00","35,300.00","36,550.00","35,050.00",9.86M,1.85%
12/29/2021,"35,700.00","36,000.00","36,500.00","35,450.00",5.81M,-0.42%
12/30/2021,"35,000.00","35,700.00","35,950.00","34,450.00",5.98M,-1.96%
12/31/2021,"35,000.00","35,000.00","35,400.00","34,050.00",5.60M,0.00%
1/4/2022,"35,200.00","35,050.00","36,150.00","34,700.00",7.88M,0.57%
1/5/2022,"35,600.00","35,600.00","37,200.00","35,000.00",15.86M,1.14%
1/6/2022,"38,050.00","36,150.00","38,050.00","35,600.00",14.18M,6.88%
1/7/2022,"39,200.00","38,200.00","40,000.00","37,900.00",10.02M,3.02%
1/10/2022,"37,000.00","38,900.00","41,000.00","37,000.00",13.38M,-5.61%
1/11/2022,"37,900.00","37,000.00","38,800.00","36,800.00",16.06M,2.43%
1/12/2022,"37,200.00","36,400.00","37,600.00","35,250.00",21.54M,-1.85%
1/13/2022,"34,600.00","37,300.00","37,700.00","34,600.00",14.53M,-6.99%
1/14/2022,"34,600.00","33,000.00","35,650.00","32,600.00",7.10M,0.00%
1/17/2022,"32,200.00","35,100.00","35,150.00","32,200.00",9.15M,-6.94%
1/18/2022,"29,950.00","30,300.00","31,850.00","29,950.00",8.87M,-6.99%
1/19/2022,"31,700.00","29,600.00","31,950.00","28,500.00",11.13M,5.84%
1/20/2022,"33,900.00","31,850.00","33,900.00","31,600.00",8.67M,6.94%
1/21/2022,"33,800.00","34,000.00","34,400.00","32,700.00",8.22M,-0.29%
1/24/2022,"31,450.00","33,300.00","33,400.00","31,450.00",8.34M,-6.95%
1/25/2022,"32,300.00","30,100.00","32,900.00","30,100.00",7.31M,2.70%
1/26/2022,"34,150.00","32,800.00","34,200.00","31,550.00",8.95M,5.73%
1/27/2022,"34,700.00","34,000.00","35,300.00","33,550.00",10.16M,1.61%
1/28/2022,"33,850.00","34,250.00","35,100.00","33,650.00",6.96M,-2.45%
2/7/2022,"34,600.00","34,300.00","35,650.00","34,100.00",5.53M,2.22%
2/8/2022,"35,300.00","34,600.00","35,750.00","34,500.00",6.35M,2.02%
2/9/2022,"35,600.00","35,400.00","36,200.00","35,050.00",7.88M,0.85%
2/10/2022,"35,100.00","35,750.00","35,800.00","34,600.00",8.04M,-1.40%
2/11/2022,"35,100.00","35,000.00","35,350.00","34,750.00",4.97M,0.00%
2/14/2022,"35,000.00","34,350.00","35,950.00","34,300.00",6.52M,-0.28%
2/15/2022,"37,300.00","35,100.00","37,300.00","34,950.00",12.20M,6.57%
2/16/2022,"37,450.00","37,700.00","38,200.00","37,150.00",6.64M,0.40%
2/17/2022,"38,100.00","37,300.00","38,400.00","37,000.00",8.44M,1.74%
2/18/2022,"38,900.00","37,800.00","39,450.00","37,500.00",11.53M,2.10%
2/21/2022,"39,500.00","39,300.00","40,100.00","38,850.00",9.66M,1.54%
2/22/2022,"38,800.00","38,500.00","39,200.00","37,550.00",14.39M,-1.77%
2/23/2022,"40,400.00","38,800.00","40,900.00","38,700.00",13.47M,4.12%
2/24/2022,"43,200.00","41,100.00","43,200.00","38,800.00",24.02M,6.93%
2/25/2022,"43,200.00","43,700.00","45,350.00","43,150.00",15.20M,0.00%
2/28/2022,"42,300.00","42,700.00","43,800.00","42,000.00",8.76M,-2.08%
3/1/2022,"43,200.00","42,200.00","43,400.00","41,650.00",10.68M,2.13%
3/2/2022,"43,500.00","43,400.00","44,400.00","42,500.00",10.92M,0.69%
3/3/2022,"43,900.00","43,800.00","43,900.00","42,550.00",12.17M,0.92%
3/4/2022,"44,000.00","43,600.00","45,400.00","43,500.00",8.23M,0.23%
3/7/2022,"42,000.00","43,900.00","44,200.00","42,000.00",10.76M,-4.55%
3/8/2022,"40,000.00","41,000.00","42,000.00","39,950.00",13.75M,-4.76%
3/9/2022,"38,850.00","40,100.00","40,400.00","38,350.00",14.93M,-2.88%
3/10/2022,"40,100.00","40,000.00","40,950.00","39,500.00",7.72M,3.22%
3/11/2022,"40,600.00","40,100.00","41,400.00","39,600.00",8.32M,1.25%
3/14/2022,"39,900.00","40,500.00","41,900.00","39,100.00",15.29M,-1.72%
3/15/2022,"40,150.00","40,050.00","40,750.00","39,000.00",8.55M,0.63%
3/16/2022,"41,600.00","40,500.00","41,900.00","40,300.00",8.42M,3.61%
3/17/2022,"41,600.00","42,250.00","42,350.00","41,500.00",6.82M,0.00%
3/18/2022,"41,900.00","42,000.00","42,650.00","41,400.00",10.10M,0.72%
3/21/2022,"44,800.00","42,300.00","44,800.00","42,100.00",14.91M,6.92%
3/22/2022,"45,200.00","46,000.00","46,200.00","45,100.00",12.47M,0.89%
3/23/2022,"45,300.00","45,100.00","45,900.00","44,800.00",11.69M,0.22%
3/24/2022,"46,150.00","45,250.00","47,450.00","45,000.00",21.82M,1.88%
3/25/2022,"46,500.00","46,400.00","46,950.00","45,500.00",11.31M,0.76%
3/28/2022,"45,700.00","45,600.00","46,550.00","43,900.00",17.10M,-1.72%
3/29/2022,"46,750.00","46,000.00","47,400.00","45,550.00",13.55M,2.30%
3/30/2022,"46,100.00","46,500.00","47,300.00","45,000.00",14.31M,-1.39%
3/31/2022,"46,600.00","46,300.00","47,400.00","46,200.00",9.93M,1.08%
4/1/2022,"46,500.00","46,300.00","47,100.00","45,500.00",11.46M,-0.21%
4/4/2022,"43,600.00","46,400.00","47,250.00","43,600.00",22.52M,-6.24%
4/5/2022,"43,900.00","43,000.00","44,800.00","42,500.00",9.80M,0.69%
4/6/2022,"43,300.00","43,500.00","44,200.00","41,500.00",11.98M,-1.37%
